"Search Terms Report Jun 20 2012 - Jun 7 2013 (Jun 20, 2012-Jun 7, 2013)"
Match type	Search term	Added/Excluded	Campaign	Ad group	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Conv. (1-per-click)
broad	build a social media website with video	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.66	1.66	1.0	0
broad	places you can make social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.15	3.15	1.0	0
broad	start a society network site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	5.16	5.16	2.0	0
broad	want to create a social networking online magazine	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	4.69	4.69	3.0	0
broad	platform for online community	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	1.47	1.47	3.0	0
broad	set up your own social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	2.80	2.80	1.0	0
broad	create your own social network website free	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	3	33.33%	2.80	2.80	2.0	1
broad	how to create a social networking site from scratch	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	3	10	30.00%	2.49	7.48	1.9	0
broad	code for a social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	3	33.33%	3.84	3.84	1.0	0
broad	good apps for a social network website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	3	33.33%	5.59	5.59	2.7	0
broad	social network platform builder	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	5.40	5.40	4.0	0
broad	experts that think schools should make their own social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.72	2.72	1.0	0
broad	how to sart socail networkin interaction people to join	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.73	2.73	1.0	0
broad	how to start a niche social networking site	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.28	3.28	1.0	0
broad	build social network from scrach	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	2.72	2.72	3.0	0
broad	how to build a social media community	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.57	1.57	2.0	0
broad	what i need to know to run a social media website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.25	2.25	1.0	0
broad	social sharing platform	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	8	12.50%	2.00	2.00	1.5	0
broad	create a social networking site	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	9	95	9.47%	2.85	25.67	3.2	1
broad	how to make a roku channel	Excluded	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	4.37	4.37	1.0	0
broad	make native community apps	Excluded	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.11	3.11	5.0	0
broad	how to make a social networking website with wordpress	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	4.13	4.13	2.0	0
broad	how to create a social networking site independent code	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.46	3.46	2.0	0
broad	best way to start a social networking website	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.60	2.60	1.0	0
broad	create instant social networks	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	6	16.67%	3.35	3.35	3.0	0
broad	social friends free family community online dating site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	0.93	0.93	1.0	0
broad	how to create a geosocial networking application	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	5.12	5.12	2.0	0
broad	hod do you code your own social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.90	3.90	2.0	0
broad	social networks making	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.43	2.43	1.0	0
broad	make social media site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.53	3.53	3.0	0
broad	how to create a professional social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	4.63	4.63	2.0	0
broad	best way to create a social networking website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	4	8	50.00%	2.60	10.38	2.3	0
broad	develop a social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	2	4	50.00%	5.18	10.36	1.0	0
broad	how to open social networking sites	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	3.55	3.55	1.0	0
broad	how to create social media app	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	3.40	3.40	5.0	0
broad	how t mke a frind social network	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	2.40	2.40	3.0	0
broad	free community creator	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.78	3.78	3.0	0
broad	how to make social media icon	Excluded	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	3.67	3.67	1.5	0
broad	social funding platform	Excluded	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	2	6	33.33%	2.71	5.42	1.3	0
broad	create a social media site code	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.12	3.12	1.0	0
broad	building a social networking site with php	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	2	3	66.67%	3.39	6.78	1.3	0
broad	free social media website maker	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.13	3.13	2.0	0
broad	facebook website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	7	1026	0.68%	1.56	10.93	2.3	0
broad	make free social website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	3	33.33%	3.70	3.70	2.3	0
broad	create a free social network for the world	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	0.07	0.07	1.0	0
broad	how to make a networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	8	12.50%	4.71	4.71	1.8	0
broad	ocial networking site makerfree	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	4.16	4.16	3.0	0
broad	make a social network website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	2	3	66.67%	2.86	5.71	2.0	0
broad	how do i start a social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	2.64	2.64	1.0	0
broad	how does social networking create revenue	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	5.52	5.52	2.0	0
broad	how to make money through social networking	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	4	25.00%	3.31	3.31	1.0	0
broad	socal networks i can custormize on	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.82	2.82	1.0	0
broad	making wordpress site into social network	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	0	0.00%	5.93	5.93	0.0	0
broad	سایت پوشاک جامعه	Excluded	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.00	2.00	1.0	0
broad	what i need to start a social network	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	5.07	5.07	1.0	0
broad	create your own social media fundraising site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	4.25	4.25	6.5	0
broad	starting your own social network website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.80	2.80	2.0	0
broad	how to make a community magazine	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	6.01	6.01	3.0	0
broad	add social media to your site	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.55	3.55	1.0	1
broad	how to start social networking sites	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	1.94	1.94	2.0	0
broad	how to make own social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	3	33.33%	1.75	1.75	2.0	0
broad	create business social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	8.77	8.77	2.0	0
broad	create a social network icons	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.54	2.54	1.0	0
broad	social network making by wordpress	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.17	1.17	1.0	0
broad	social gifting platform	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	3	33.33%	3.76	3.76	2.0	0
broad	make a social website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	4	27	14.81%	4.83	19.33	2.7	0
broad	hi5 social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	22	4.55%	3.34	3.34	2.0	0
broad	make a social	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	2.48	2.48	1.0	0
broad	create social network sites	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	4.23	4.23	2.0	0
broad	community online dating sites hr	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.00	2.00	1.0	0
broad	build your own social networking site for free	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.69	2.69	2.0	0
broad	software to create a social media website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	4	25.00%	9.20	9.20	2.5	0
broad	get a social network site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.60	2.60	2.0	0
broad	how to create a social networking site like facebook with software	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	4.16	4.16	1.0	0
broad	make a free social networking site with a com	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	4.05	4.05	1.0	0
broad	how much would it cost to build a social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	2.57	2.57	2.5	0
broad	easy way to make social networking based apps	Excluded	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.50	3.50	1.0	0
broad	create your own social network for free 2012	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	3	33.33%	5.43	5.43	1.3	0
broad	best social network creation sites	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.11	3.11	2.0	0
broad	freesocialnetworking	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.45	3.45	2.0	0
broad	how social networking creation of more specific niche sites	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.07	1.07	1.0	0
broad	makemoney with social media	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.91	1.91	1.0	0
broad	how to start your own social network site	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	2	4	50.00%	2.74	5.49	1.8	0
broad	make your own social networks free	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.79	2.79	2.0	0
broad	free social media building sites	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	8.71	8.71	2.0	0
broad	start a free social website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	5.83	5.83	1.0	0
broad	we will create and host your social networking site for you	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.15	3.15	6.0	0
broad	things that make a communities	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	0.84	0.84	1.0	0
broad	creating own social networking site	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	3.27	3.27	2.0	1
broad	tools for creating a social networking website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.34	1.34	1.0	0
broad	how to build social network website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.64	3.64	3.0	0
broad	create a social network for free like facebook	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	2	4	50.00%	1.88	3.76	1.8	0
broad	what do i need to start my own social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	5.51	5.51	1.0	0
broad	create social media website	Added	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	3	4	75.00%	3.14	9.43	2.0	1
broad	a market leading social networking website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	1.38	1.38	3.0	0
broad	how to create great social media	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.13	1.13	1.0	0
broad	hot to make a great social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	2.98	2.98	1.0	0
broad	social websights	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	4.07	4.07	3.5	0
broad	social media site builder	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	5	12	41.67%	4.90	24.50	2.8	0
broad	how to start a mobile social networking site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	1.30	1.30	3.0	0
broad	completely free social sex site	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	2	50.00%	5.29	5.29	2.0	0
broad	blog website makers so i can make my own social network website	None	9 - SEM - Direct Response - Mark Zuckerberg	1- Ad Group - Create Social Networking	1	1	100.00%	3.96	3.96	2.0	1
